scenario,split_ratio,seed,model,n_train,n_test,accuracy,precision,recall,f1,balanced_acc,train_time_s,peak_memory_mb,hyperparameters,noise_sigma,corruption_rate,imputer
feature_corruption,,2026,L2-LR,9600,2400,0.8095833333333333,0.6970684039087948,0.370242214532872,0.48361581920903957,0.6595997022170397,0.40989489998901263,1.6575546264648438,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.2,knn
feature_corruption,,2026,LDA,9600,2400,0.8041666666666667,0.6824324324324325,0.3494809688581315,0.4622425629290618,0.6489446556694609,0.005117700027767569,1.5784683227539062,{},0.0,0.2,knn
feature_corruption,,2026,GNB,9600,2400,0.7954166666666667,0.6883116883116883,0.2750865051903114,0.39307787391841775,0.6177847454601393,0.004171299980953336,1.3996047973632812,{},0.0,0.2,knn
feature_corruption,,13,LR-Newton,9600,2400,0.81125,0.7049180327868853,0.3719723183391003,0.4869762174405436,0.6612880252507796,0.029819399991538376,3.2185592651367188,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,mean
feature_corruption,,13,L2-LR,9600,2400,0.8045833333333333,0.6860068259385665,0.3477508650519031,0.46153846153846145,0.6486284511867639,0.6275474000140093,1.657958984375,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,mean
feature_corruption,,13,LDA,9600,2400,0.7958333333333333,0.6692307692307692,0.30103806228373703,0.4152744630071599,0.6269185920639322,0.00673389999428764,1.5784683227539062,{},0.0,0.3,mean
feature_corruption,,13,GNB,9600,2400,0.79125,0.6859903381642513,0.24567474048442905,0.3617834394904459,0.604999829078658,0.004480300005525351,1.3996047973632812,{},0.0,0.3,mean
feature_corruption,,13,LR-Newton,9600,2400,0.8045833333333333,0.6810631229235881,0.3546712802768166,0.46643913538111487,0.6509909639583864,0.07838630001060665,3.2183990478515625,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,median
feature_corruption,,13,L2-LR,9600,2400,0.7991666666666667,0.6690140845070423,0.328719723183391,0.4408352668213457,0.6385640328320906,0.7561487999628298,1.6560344696044922,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,median
feature_corruption,,13,LDA,9600,2400,0.7904166666666667,0.6447876447876448,0.2889273356401384,0.3990442054958184,0.6192166864808815,0.008657999977003783,1.5784683227539062,{},0.0,0.3,median
feature_corruption,,13,GNB,9600,2400,0.7879166666666667,0.6589861751152074,0.24740484429065743,0.35974842767295595,0.6033950675898951,0.006564599985722452,1.3996047973632812,{},0.0,0.3,median
feature_corruption,,13,LR-Newton,9600,2400,0.8070833333333334,0.6885245901639344,0.3633217993079585,0.47565118912797283,0.6555906471841659,0.033003700023982674,3.2166976928710938,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,knn
feature_corruption,,13,L2-LR,9600,2400,0.80625,0.6941580756013745,0.3494809688581315,0.46490218642117376,0.6503167742205037,0.8672534999786876,1.6563549041748047,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,knn
feature_corruption,,13,LDA,9600,2400,0.7958333333333333,0.664179104477612,0.3079584775086505,0.42080378250591016,0.6292811048355547,0.005661500035785139,1.5784683227539062,{},0.0,0.3,knn
feature_corruption,,13,GNB,9600,2400,0.7908333333333334,0.6826923076923077,0.24567474048442905,0.361323155216285,0.6047254053684494,0.005690499965567142,1.3996047973632812,{},0.0,0.3,knn
feature_corruption,,42,LR-Newton,9600,2400,0.80375,0.6754098360655738,0.356401384083045,0.46659116647791626,0.6510327447308748,0.04253779997816309,3.2185592651367188,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,mean
feature_corruption,,42,L2-LR,9600,2400,0.7958333333333333,0.6571428571428571,0.31833910034602075,0.4289044289044289,0.6328248739929885,0.6850754999904893,1.6558818817138672,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,mean
feature_corruption,,42,LDA,9600,2400,0.7858333333333334,0.6221374045801527,0.2820069204152249,0.3880952380952381,0.6138355128969648,0.006579300039447844,1.5784683227539062,{},0.0,0.3,mean
feature_corruption,,42,GNB,9600,2400,0.7879166666666667,0.6604651162790698,0.24567474048442905,0.35813366960907944,0.6028044393969896,0.01523809996433556,1.3996047973632812,{},0.0,0.3,mean
feature_corruption,,42,LR-Newton,9600,2400,0.8008333333333333,0.668918918918919,0.34256055363321797,0.4530892448512585,0.6443867532161699,0.04188239999348298,3.2183990478515625,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,median
feature_corruption,,42,L2-LR,9600,2400,0.7916666666666666,0.6433823529411765,0.3027681660899654,0.411764705882353,0.6247649831547522,0.7877385999890976,1.6558818817138672,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,median
feature_corruption,,42,LDA,9600,2400,0.7870833333333334,0.6313725490196078,0.27854671280276816,0.3865546218487395,0.6134775276417792,0.01049119996605441,1.5784683227539062,{},0.0,0.3,median
feature_corruption,,42,GNB,9600,2400,0.7829166666666667,0.6255506607929515,0.24567474048442905,0.3527950310559006,0.5995113548744868,0.006707599968649447,1.3996047973632812,{},0.0,0.3,median
feature_corruption,,42,LR-Newton,9600,2400,0.7991666666666667,0.6568627450980392,0.3477508650519031,0.45475113122171945,0.6450609429540526,0.03240109997568652,3.2166976928710938,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,knn
feature_corruption,,42,L2-LR,9600,2400,0.7970833333333334,0.6531986531986532,0.3356401384083045,0.44342857142857145,0.6395544270526704,0.38375590002397075,1.6581649780273438,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,knn
feature_corruption,,42,LDA,9600,2400,0.79125,0.6379928315412187,0.3079584775086505,0.41540256709451573,0.6262624440232605,0.0053035999881103635,1.5784683227539062,{},0.0,0.3,knn
feature_corruption,,42,GNB,9600,2400,0.78625,0.6394849785407726,0.2577854671280277,0.36744759556103573,0.6058411419064946,0.004345299967098981,1.3996047973632812,{},0.0,0.3,knn
feature_corruption,,77,LR-Newton,9600,2400,0.8054166666666667,0.6843853820598007,0.356401384083045,0.46871444823663255,0.6521304395717091,0.02021509996848181,3.2185592651367188,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,mean
feature_corruption,,77,L2-LR,9600,2400,0.7970833333333334,0.6666666666666666,0.314878892733564,0.42773207990599293,0.6324668887378029,0.2798693999648094,1.6578445434570312,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,mean
feature_corruption,,77,LDA,9600,2400,0.7866666666666666,0.6309523809523809,0.2750865051903114,0.38313253012048193,0.6120218475457595,0.0038096000207588077,1.5784683227539062,{},0.0,0.3,mean
feature_corruption,,77,GNB,9600,2400,0.79125,0.6994818652849741,0.23356401384083045,0.3501945525291829,0.6008654317283186,0.0037816999829374254,1.3996047973632812,{},0.0,0.3,mean
feature_corruption,,77,LR-Newton,9600,2400,0.8020833333333334,0.66996699669967,0.35121107266435986,0.46083995459704885,0.6481631653113237,0.02091120003024116,3.2183990478515625,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,median
feature_corruption,,77,L2-LR,9600,2400,0.7925,0.6481481481481481,0.3027681660899654,0.41273584905660377,0.6253138305751693,0.28145629999926314,1.657958984375,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,median
feature_corruption,,77,LDA,9600,2400,0.7891666666666667,0.6428571428571429,0.28027681660899656,0.3903614457831326,0.6154402743857277,0.0030388000304810703,1.5784683227539062,{},0.0,0.3,median
feature_corruption,,77,GNB,9600,2400,0.7875,0.67,0.23183391003460208,0.3444730077120823,0.5978049901435359,0.003666599979624152,1.3996047973632812,{},0.0,0.3,median
feature_corruption,,77,LR-Newton,9600,2400,0.80625,0.6941580756013745,0.3494809688581315,0.46490218642117376,0.6503167742205037,0.03578500001458451,3.2166976928710938,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,knn
feature_corruption,,77,L2-LR,9600,2400,0.8,0.6842105263157895,0.314878892733564,0.4312796208530805,0.6343878547092628,0.31995530001586303,1.6574935913085938,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,knn
feature_corruption,,77,LDA,9600,2400,0.7920833333333334,0.6536964980544747,0.2906574394463668,0.4023952095808383,0.6209050095146214,0.003881899989210069,1.5784683227539062,{},0.0,0.3,knn
feature_corruption,,77,GNB,9600,2400,0.79125,0.6954314720812182,0.2370242214532872,0.35354838709677416,0.6020466881141299,0.003453899989835918,1.3996047973632812,{},0.0,0.3,knn
feature_corruption,,123,LR-Newton,9600,2400,0.7979166666666667,0.6678700361010831,0.32006920415224915,0.43274853801169594,0.634787620736937,0.03221139998640865,3.2185592651367188,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,mean
feature_corruption,,123,L2-LR,9600,2400,0.7954166666666667,0.6653992395437263,0.3027681660899654,0.4161712247324614,0.6272347965466292,0.3269995999871753,1.6586380004882812,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,mean
feature_corruption,,123,LDA,9600,2400,0.7854166666666667,0.6329113924050633,0.25951557093425603,0.36809815950920244,0.6058829226789831,0.0031666000140830874,1.5784683227539062,{},0.0,0.3,mean
feature_corruption,,123,GNB,9600,2400,0.7858333333333334,0.6616161616161617,0.22664359861591696,0.3376288659793814,0.5949354107239848,0.004227199999149889,1.3996047973632812,{},0.0,0.3,mean
feature_corruption,,123,LR-Newton,9600,2400,0.7966666666666666,0.65625,0.32698961937716264,0.43648960739030024,0.6363268623779337,0.023325199959799647,3.2183990478515625,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,median
feature_corruption,,123,L2-LR,9600,2400,0.7945833333333333,0.6568265682656826,0.3079584775086505,0.4193168433451119,0.628457833704929,0.4294141000136733,1.657958984375,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,median
feature_corruption,,123,LDA,9600,2400,0.7866666666666666,0.6352459016393442,0.2681660899653979,0.3771289537712895,0.6096593347741369,0.003959099994972348,1.5784683227539062,{},0.0,0.3,median
feature_corruption,,123,GNB,9600,2400,0.7845833333333333,0.6502463054187192,0.22837370242214533,0.3380281690140845,0.5947027677862647,0.005232300027273595,1.3996047973632812,{},0.0,0.3,median
feature_corruption,,123,LR-Newton,9600,2400,0.7966666666666666,0.6541095890410958,0.3304498269896194,0.439080459770115,0.6375081187637449,0.016286399972159415,3.2166976928710938,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,knn
feature_corruption,,123,L2-LR,9600,2400,0.7958333333333333,0.6571428571428571,0.31833910034602075,0.4289044289044289,0.6328248739929885,0.3020849999738857,1.6576766967773438,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,knn
feature_corruption,,123,LDA,9600,2400,0.785,0.6220472440944882,0.27335640138408307,0.37980769230769235,0.6103335245120196,0.003075100015848875,1.5784683227539062,{},0.0,0.3,knn
feature_corruption,,123,GNB,9600,2400,0.78875,0.6666666666666666,0.24567474048442905,0.359039190897598,0.6033532868174066,0.0034879999584518373,1.3996047973632812,{},0.0,0.3,knn
feature_corruption,,2026,LR-Newton,9600,2400,0.8066666666666666,0.69,0.35813148788927335,0.4715261958997722,0.6535443388952404,0.01899860001867637,3.2185592651367188,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,mean
feature_corruption,,2026,L2-LR,9600,2400,0.7983333333333333,0.6690647482014388,0.3217993079584775,0.43457943925233644,0.6356526726400511,0.40509149996796623,1.6577377319335938,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,mean
feature_corruption,,2026,LDA,9600,2400,0.7904166666666667,0.6459143968871596,0.28719723183391005,0.3976047904191617,0.6186260582879759,0.003626700025051832,1.5784683227539062,{},0.0,0.3,mean
feature_corruption,,2026,GNB,9600,2400,0.79125,0.6774193548387096,0.25432525951557095,0.36981132075471695,0.6079529700431862,0.004205300007015467,1.3996047973632812,{},0.0,0.3,mean
feature_corruption,,2026,LR-Newton,9600,2400,0.8033333333333333,0.6743421052631579,0.3546712802768166,0.4648526077097505,0.6501676928277607,0.01628119999077171,3.2183990478515625,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,median
feature_corruption,,2026,L2-LR,9600,2400,0.8041666666666667,0.7,0.32698961937716264,0.44575471698113206,0.6412664891616878,0.5909473999636248,1.6579113006591797,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,median
feature_corruption,,2026,LDA,9600,2400,0.79125,0.6498054474708171,0.2889273356401384,0.4,0.6197655339012986,0.0025141999940387905,1.5784683227539062,{},0.0,0.3,median
feature_corruption,,2026,GNB,9600,2400,0.7875,0.6491228070175439,0.2560553633217993,0.36724565756823824,0.6060737848442147,0.0043549000401981175,1.3996047973632812,{},0.0,0.3,median
feature_corruption,,2026,LR-Newton,9600,2400,0.8045833333333333,0.6763754045307443,0.3615916955017301,0.4712514092446448,0.6533534767300089,0.03554789995541796,3.2166976928710938,"{""n_iterations"": 25, ""tol"": 1e-06}",0.0,0.3,knn
feature_corruption,,2026,L2-LR,9600,2400,0.8004166666666667,0.6666666666666666,0.34256055363321797,0.4525714285714285,0.6441123295059613,0.5087443999946117,1.6584701538085938,"{""learning_rate"": 0.1, ""n_iterations"": 220, ""reg_type"": ""l2"", ""reg_lambda"": 0.001, ""class_weight"": null}",0.0,0.3,knn
feature_corruption,,2026,LDA,9600,2400,0.7904166666666667,0.6363636363636364,0.3027681660899654,0.41031652989449,0.6239417120241264,0.0029437000048346817,1.5784683227539062,{},0.0,0.3,knn
feature_corruption,,2026,GNB,9600,2400,0.79375,0.6912442396313364,0.25951557093425603,0.3773584905660377,0.6113713968831543,0.0061678999918513,1.3996047973632812,{},0.0,0.3,knn
